,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
11049,3.5263605246161616,5,1,0.0,0,1,Dresses
11050,3.5553480614894135,5,1,2.23606797749979,1,0,Pants
11051,3.58351893845611,5,1,1.4142135623730951,0,1,Dresses
11052,3.258096538021482,5,1,1.4142135623730951,1,0,Pants
11053,3.7612001156935624,4,1,2.0,1,1,Dresses
11054,3.8066624897703196,5,1,0.0,0,4,Knits
11056,3.9318256327243257,4,1,0.0,0,4,Knits
11057,3.5263605246161616,4,1,2.0,2,2,Others
11058,3.970291913552122,5,1,0.0,1,1,Dresses
11059,3.7612001156935624,5,1,1.0,0,4,Knits
11060,3.58351893845611,5,1,1.0,2,2,Others
11061,3.9512437185814275,3,0,4.795831523312719,1,1,Dresses
11062,3.4339872044851463,4,1,2.449489742783178,1,4,Blouses
11063,3.9512437185814275,5,1,0.0,1,4,Knits
11064,3.970291913552122,5,1,2.0,2,2,Others
11065,3.5553480614894135,5,1,1.0,1,1,Dresses
11066,3.713572066704308,4,1,1.4142135623730951,0,4,Knits
11067,3.6375861597263857,5,1,3.0,0,4,Knits
11068,3.7612001156935624,4,1,1.0,2,2,Others
11069,3.970291913552122,5,1,2.0,0,1,Dresses
11070,3.8501476017100584,5,1,1.4142135623730951,0,1,Dresses
11071,3.7612001156935624,4,1,0.0,1,1,Dresses
11072,3.295836866004329,1,0,1.0,1,1,Dresses
11073,3.6635616461296463,5,1,0.0,0,1,Dresses
11074,4.0943445622221,5,1,1.4142135623730951,2,2,Others
11075,4.0943445622221,5,1,0.0,2,2,Others
11076,4.04305126783455,4,1,1.4142135623730951,0,4,Knits
11077,3.8918202981106265,4,1,0.0,1,4,Blouses
11079,4.02535169073515,5,1,0.0,1,4,Knits
11080,3.8501476017100584,5,1,1.4142135623730951,0,4,Knits
11081,4.02535169073515,5,1,0.0,0,0,Others
11084,4.127134385045092,5,1,0.0,2,2,Others
11085,3.6635616461296463,5,1,0.0,2,2,Others
11086,3.4339872044851463,5,1,2.449489742783178,2,2,Others
11087,3.4339872044851463,4,1,2.8284271247461903,0,4,Knits
11089,3.6635616461296463,4,1,1.4142135623730951,1,4,Blouses
11090,4.007333185232471,5,1,0.0,0,4,Knits
11091,3.4011973816621555,4,1,1.0,2,2,Others
11092,3.912023005428146,5,1,0.0,1,4,Blouses
11093,3.044522437723423,2,1,1.7320508075688772,0,4,Knits
11094,3.713572066704308,4,1,1.4142135623730951,0,4,Knits
11097,3.6635616461296463,3,1,0.0,1,4,Blouses
11098,3.5263605246161616,5,1,2.23606797749979,0,4,Knits
11099,3.5553480614894135,5,1,0.0,0,4,Knits
11100,3.9512437185814275,5,1,1.0,2,2,Others
11101,3.367295829986474,5,1,1.0,0,1,Dresses
11102,3.871201010907891,5,1,0.0,2,2,Others
11103,3.8918202981106265,5,1,0.0,0,4,Knits
11104,3.7612001156935624,1,0,2.449489742783178,1,4,Knits
11105,3.912023005428146,2,0,3.3166247903554,1,4,Blouses
11106,4.248495242049359,3,1,1.0,1,4,Blouses
11107,3.58351893845611,5,1,1.0,2,2,Others
11108,3.7376696182833684,5,1,0.0,0,4,Knits
11109,3.7612001156935624,2,0,0.0,2,2,Others
11110,3.9318256327243257,4,1,0.0,2,2,Others
11111,3.6888794541139363,5,1,1.0,0,4,Knits
11112,3.1354942159291497,2,0,1.0,1,4,Blouses
11113,4.060443010546419,1,0,0.0,2,2,Others
11114,3.6109179126442243,5,1,3.4641016151377544,1,4,Blouses
11115,4.02535169073515,5,1,1.4142135623730951,0,4,Knits
11116,3.9318256327243257,5,1,0.0,1,4,Knits
11117,3.828641396489095,2,0,1.0,1,4,Blouses
11118,3.6109179126442243,4,1,0.0,1,4,Blouses
11119,3.5263605246161616,5,1,1.4142135623730951,2,2,Others
11120,3.7612001156935624,5,1,1.0,0,1,Dresses
11121,4.276666119016055,5,1,0.0,1,4,Blouses
11122,3.6635616461296463,5,1,1.4142135623730951,1,4,Knits
11124,3.7376696182833684,5,1,0.0,1,4,Others
11126,3.5553480614894135,3,0,1.0,1,4,Knits
11127,4.189654742026425,4,1,2.0,0,1,Dresses
11128,3.5263605246161616,5,1,1.4142135623730951,0,0,Others
11129,4.127134385045092,5,1,1.0,0,1,Dresses
11130,3.8501476017100584,2,0,1.0,0,4,Knits
11132,3.871201010907891,5,1,1.0,0,0,Others
11133,3.970291913552122,4,1,2.0,0,0,Others
11134,3.1780538303479458,5,1,0.0,0,1,Dresses
11135,3.6888794541139363,5,1,0.0,1,0,Others
11136,3.6888794541139363,5,1,2.449489742783178,0,4,Knits
11137,3.2188758248682006,5,1,1.7320508075688772,0,5,Others
11138,3.8918202981106265,2,0,0.0,0,1,Dresses
11139,3.6375861597263857,4,1,1.0,0,4,Knits
11141,3.4011973816621555,5,1,1.7320508075688772,0,3,Others
11142,3.8066624897703196,5,1,1.0,0,0,Others
11145,4.189654742026425,5,1,1.0,1,0,Others
11146,3.713572066704308,3,1,1.7320508075688772,0,4,Knits
11147,3.7376696182833684,5,1,0.0,0,1,Dresses
11148,3.6635616461296463,5,1,1.0,0,4,Knits
11150,3.7612001156935624,5,1,0.0,0,4,Knits
11151,3.7612001156935624,5,1,0.0,1,4,Others
11152,3.713572066704308,5,1,2.449489742783178,0,3,Others
11153,3.970291913552122,4,0,1.4142135623730951,0,1,Dresses
11154,4.0943445622221,1,0,1.0,0,1,Dresses
11155,3.58351893845611,5,1,1.7320508075688772,0,0,Others
11156,3.6109179126442243,5,1,4.58257569495584,0,4,Knits
11157,3.7376696182833684,4,1,1.4142135623730951,0,4,Knits
11158,3.091042453358316,5,1,1.4142135623730951,0,4,Knits
11159,3.258096538021482,5,1,1.0,0,0,Others
11160,4.127134385045092,2,0,0.0,0,1,Dresses
11161,3.367295829986474,5,1,0.0,1,4,Others
11162,3.6635616461296463,4,1,1.4142135623730951,0,0,Others
11164,3.7612001156935624,5,1,1.7320508075688772,1,0,Others
11165,3.9889840465642745,5,1,1.0,0,4,Knits
11166,4.189654742026425,3,1,0.0,0,1,Dresses
11167,4.189654742026425,4,1,0.0,1,4,Others
11168,3.6888794541139363,1,0,2.0,0,4,Knits
11169,3.367295829986474,5,1,1.7320508075688772,0,4,Knits
11170,3.5263605246161616,5,1,2.6457513110645907,0,1,Dresses
11171,4.189654742026425,5,1,1.4142135623730951,0,0,Others
11172,4.31748811353631,3,0,0.0,0,4,Knits
11173,3.8918202981106265,2,0,2.6457513110645907,1,0,Others
11175,3.6635616461296463,5,1,3.1622776601683795,0,1,Dresses
11177,3.6635616461296463,5,1,4.58257569495584,1,1,Dresses
11178,3.367295829986474,5,1,0.0,1,0,Others
11179,4.04305126783455,5,1,1.0,0,1,Dresses
11181,4.382026634673881,5,1,1.7320508075688772,0,0,Others
11182,4.07753744390572,4,1,1.4142135623730951,1,4,Blouses
11183,4.174387269895637,5,1,2.0,1,0,Others
11184,3.4965075614664802,5,1,0.0,0,0,Others
11185,3.6109179126442243,5,1,0.0,1,4,Knits
11186,3.258096538021482,4,1,2.6457513110645907,1,4,Blouses
11187,4.174387269895637,1,0,2.0,1,1,Dresses
11188,4.007333185232471,5,1,1.0,0,0,Others
11190,3.5553480614894135,5,1,0.0,2,2,Others
11195,3.784189633918261,4,1,2.8284271247461903,0,4,Knits
11196,3.8918202981106265,5,1,3.4641016151377544,2,2,Others
11197,3.367295829986474,5,1,1.7320508075688772,2,2,Others
11198,3.6635616461296463,5,1,1.0,1,4,Sweaters
11200,3.9512437185814275,5,1,0.0,1,4,Knits
11201,3.295836866004329,5,1,0.0,2,2,Others
11203,3.4657359027997265,5,1,0.0,0,4,Blouses
11204,4.007333185232471,3,0,2.23606797749979,2,2,Others
11206,2.995732273553991,2,0,0.0,0,4,Knits
11207,3.9318256327243257,4,1,4.358898943540674,2,2,Others
11208,4.04305126783455,5,1,0.0,2,2,Others
11209,3.58351893845611,4,1,0.0,0,4,Knits
11210,4.02535169073515,5,1,0.0,0,4,Knits
11211,3.7612001156935624,5,1,1.0,0,4,Blouses
11212,3.6635616461296463,4,1,0.0,0,4,Knits
11213,3.9512437185814275,5,1,0.0,0,4,Knits
11216,3.8501476017100584,5,1,0.0,2,2,Others
11217,3.4657359027997265,5,1,1.0,0,4,Knits
11218,3.8501476017100584,5,1,0.0,0,0,Pants
11220,3.5263605246161616,5,1,2.8284271247461903,2,2,Others
11221,3.332204510175204,5,1,0.0,2,2,Others
11222,3.5263605246161616,5,1,0.0,0,4,Knits
11223,3.5263605246161616,4,1,0.0,0,4,Knits
11224,3.367295829986474,3,1,2.8284271247461903,0,4,Knits
11225,3.7376696182833684,5,1,0.0,2,2,Others
11226,3.9318256327243257,5,1,1.4142135623730951,2,2,Others
11227,3.7612001156935624,3,1,1.0,0,3,Others
11228,3.6109179126442243,5,1,0.0,0,4,Knits
11229,3.6635616461296463,3,0,0.0,1,4,Sweaters
11230,3.784189633918261,1,0,3.872983346207417,0,0,Pants
11231,3.784189633918261,5,1,1.0,0,4,Knits
11232,3.6375861597263857,4,1,1.4142135623730951,0,4,Knits
11233,3.5263605246161616,5,1,3.4641016151377544,0,4,Knits
11234,3.4965075614664802,5,1,0.0,0,4,Knits
11235,3.5553480614894135,5,1,0.0,0,4,Knits
11236,3.5553480614894135,5,1,0.0,2,2,Others
11237,4.0943445622221,5,1,1.4142135623730951,0,4,Knits
11238,3.367295829986474,5,1,1.4142135623730951,2,2,Others
11240,3.2188758248682006,4,1,1.0,2,2,Others
11241,3.912023005428146,4,1,0.0,0,0,Pants
11242,3.5553480614894135,5,1,2.449489742783178,2,2,Others
11243,3.58351893845611,3,1,0.0,1,4,Knits
11244,3.6375861597263857,5,1,1.4142135623730951,0,4,Blouses
11245,4.430816798843313,5,1,0.0,0,4,Knits
11246,4.110873864173311,5,1,0.0,2,2,Others
11247,3.6635616461296463,5,1,0.0,1,1,Dresses
11249,3.9512437185814275,5,1,0.0,2,2,Others
11250,3.4657359027997265,4,1,0.0,0,4,Knits
11252,4.174387269895637,4,1,0.0,1,4,Knits
11253,4.1588830833596715,5,1,1.7320508075688772,0,4,Knits
11254,3.713572066704308,5,1,2.6457513110645907,1,4,Knits
11255,3.332204510175204,1,0,0.0,1,4,Knits
11257,3.5263605246161616,5,1,1.4142135623730951,0,4,Knits
11258,4.23410650459726,5,1,0.0,2,2,Others
11259,3.784189633918261,5,1,0.0,0,4,Blouses
11260,3.5263605246161616,5,1,0.0,1,4,Knits
11261,3.9889840465642745,4,1,2.449489742783178,0,0,Others
11262,3.6109179126442243,5,1,0.0,0,4,Knits
11263,3.871201010907891,5,1,0.0,2,2,Others
11264,3.4965075614664802,4,1,3.4641016151377544,0,4,Knits
11266,3.091042453358316,5,1,2.0,1,1,Dresses
11268,3.4965075614664802,2,0,0.0,0,4,Blouses
11269,3.871201010907891,4,1,0.0,1,1,Dresses
11270,3.4657359027997265,3,1,0.0,1,1,Dresses
11271,3.8066624897703196,5,1,1.4142135623730951,1,1,Dresses
11272,3.58351893845611,5,1,1.0,0,4,Blouses
11273,3.6109179126442243,2,0,1.4142135623730951,0,4,Blouses
11274,4.189654742026425,1,0,0.0,0,4,Blouses
11275,3.6635616461296463,5,1,1.0,0,4,Blouses
11276,4.127134385045092,4,1,5.291502622129181,0,4,Blouses
11277,3.7376696182833684,5,1,0.0,0,4,Blouses
11278,3.5553480614894135,5,1,1.7320508075688772,0,4,Knits
11279,3.828641396489095,4,1,0.0,1,1,Dresses
11280,3.6635616461296463,5,1,0.0,0,1,Dresses
11281,3.5553480614894135,1,0,0.0,0,4,Blouses
11282,4.007333185232471,5,1,1.7320508075688772,1,1,Dresses
11284,3.9512437185814275,5,1,0.0,0,4,Blouses
11285,3.58351893845611,4,1,0.0,1,1,Dresses
11286,3.6109179126442243,5,1,0.0,0,1,Dresses
11287,3.2188758248682006,3,0,0.0,0,4,Blouses
11288,3.970291913552122,4,1,0.0,0,4,Blouses
11290,3.7376696182833684,2,0,0.0,1,1,Dresses
11292,4.04305126783455,2,0,2.449489742783178,0,1,Dresses
11293,3.4657359027997265,5,1,2.0,0,4,Blouses
11294,3.4965075614664802,5,1,1.0,0,4,Blouses
11295,4.1588830833596715,1,0,3.0,0,4,Knits
11296,3.6109179126442243,5,1,0.0,0,4,Knits
11297,3.58351893845611,2,0,1.7320508075688772,1,1,Dresses
11298,3.828641396489095,5,1,0.0,0,4,Blouses
11299,4.060443010546419,5,1,1.7320508075688772,0,4,Blouses
11300,4.23410650459726,4,1,1.0,0,4,Blouses
11301,3.912023005428146,4,1,6.48074069840786,1,1,Dresses
11302,4.174387269895637,2,0,0.0,0,4,Blouses
11303,4.189654742026425,5,1,1.4142135623730951,0,4,Blouses
11304,3.6109179126442243,5,1,0.0,0,4,Blouses
11306,3.871201010907891,5,1,1.4142135623730951,1,1,Dresses
11307,3.4339872044851463,5,1,0.0,0,4,Knits
11308,3.4011973816621555,2,0,0.0,0,4,Blouses
11310,4.2626798770413155,1,0,1.4142135623730951,1,1,Dresses
11311,4.04305126783455,1,0,2.449489742783178,0,3,Others
11312,4.07753744390572,5,1,1.0,0,4,Knits
11313,3.6109179126442243,5,1,1.4142135623730951,0,4,Blouses
11314,3.6635616461296463,2,0,0.0,0,4,Blouses
11315,3.5263605246161616,1,0,2.6457513110645907,1,4,Blouses
11316,3.6375861597263857,5,1,0.0,0,4,Knits
11317,4.30406509320417,4,1,4.242640687119285,0,4,Blouses
11318,3.4339872044851463,3,0,3.1622776601683795,1,1,Dresses
11319,4.02535169073515,4,1,0.0,0,4,Blouses
11320,3.7612001156935624,5,1,0.0,0,4,Blouses
11321,3.7612001156935624,5,1,1.0,1,1,Dresses
11323,3.8066624897703196,5,1,1.0,0,4,Knits
11324,2.995732273553991,5,1,1.4142135623730951,1,1,Dresses
11325,3.5263605246161616,4,1,1.7320508075688772,0,4,Knits
11326,3.58351893845611,5,1,0.0,0,4,Blouses
11327,3.1354942159291497,5,1,1.4142135623730951,0,4,Blouses
11328,3.58351893845611,5,1,1.4142135623730951,1,1,Dresses
11329,3.6635616461296463,5,1,0.0,1,1,Dresses
11330,3.5553480614894135,5,1,3.605551275463989,1,1,Dresses
11331,3.6109179126442243,4,1,0.0,0,4,Blouses
11332,3.5263605246161616,4,1,1.7320508075688772,1,1,Dresses
11334,4.174387269895637,5,1,1.0,0,4,Blouses
11335,3.9512437185814275,4,1,1.7320508075688772,0,4,Knits
11336,3.2188758248682006,5,1,1.7320508075688772,1,1,Dresses
11337,4.1588830833596715,3,0,6.6332495807108,0,4,Blouses
11338,4.174387269895637,5,1,0.0,0,4,Blouses
11339,3.6375861597263857,4,0,1.0,1,1,Dresses
11340,4.07753744390572,5,1,0.0,1,4,Blouses
11341,3.970291913552122,5,1,1.0,1,4,Blouses
11342,3.871201010907891,2,0,0.0,1,4,Blouses
11343,4.110873864173311,5,1,2.0,1,4,Blouses
11344,3.8066624897703196,1,0,1.0,1,4,Blouses
11345,3.258096538021482,4,1,2.0,0,1,Dresses
11347,3.5263605246161616,5,1,1.4142135623730951,0,1,Dresses
11348,3.871201010907891,5,1,5.916079783099616,0,1,Dresses
11350,3.7612001156935624,3,1,1.0,0,0,Others
11351,3.6635616461296463,5,1,1.7320508075688772,1,3,Others
11353,3.295836866004329,5,1,0.0,0,0,Others
11354,3.295836866004329,5,1,0.0,0,0,Others
11356,3.8501476017100584,2,0,2.23606797749979,0,1,Dresses
11358,3.5263605246161616,3,1,2.8284271247461903,0,0,Others
11359,3.6109179126442243,5,1,1.0,1,3,Others
11360,3.9318256327243257,5,1,0.0,0,0,Others
11361,3.6375861597263857,5,1,3.1622776601683795,0,0,Others
11362,3.713572066704308,5,1,3.7416573867739413,0,1,Dresses
11363,3.6109179126442243,3,0,0.0,0,1,Dresses
11364,4.418840607796598,5,1,0.0,1,3,Others
11365,3.258096538021482,2,0,2.8284271247461903,1,3,Others
11366,3.828641396489095,2,0,4.0,0,1,Dresses
11367,3.2188758248682006,5,1,1.0,0,0,Others
11368,3.4965075614664802,5,1,3.0,0,0,Others
11369,3.6888794541139363,5,1,1.0,0,4,Sweaters
11370,3.6888794541139363,4,1,2.449489742783178,0,1,Dresses
11371,3.828641396489095,4,1,1.4142135623730951,0,1,Dresses
11372,4.007333185232471,4,1,2.23606797749979,0,1,Dresses
11373,3.5263605246161616,5,1,2.23606797749979,0,1,Dresses
11374,3.828641396489095,4,1,1.0,2,2,Others
11375,4.02535169073515,5,1,0.0,0,0,Others
11376,3.295836866004329,5,1,0.0,0,0,Others
11377,3.4965075614664802,5,1,1.4142135623730951,0,0,Others
11378,3.4965075614664802,2,0,1.0,0,0,Others
11379,3.784189633918261,5,1,0.0,0,0,Others
11380,3.9889840465642745,5,1,1.7320508075688772,0,1,Dresses
11381,3.258096538021482,3,1,0.0,0,4,Sweaters
11382,3.9889840465642745,2,0,4.69041575982343,0,0,Others
11383,3.7612001156935624,4,1,0.0,1,1,Dresses
11384,3.828641396489095,4,1,2.23606797749979,0,4,Others
11385,3.295836866004329,5,1,0.0,1,0,Others
11386,3.4339872044851463,3,0,0.0,1,1,Dresses
11387,3.1354942159291497,4,1,1.7320508075688772,1,0,Others
11388,3.58351893845611,5,1,0.0,1,0,Others
11389,3.9889840465642745,4,1,1.0,1,1,Dresses
11390,3.4965075614664802,5,1,0.0,0,3,Others
11391,4.07753744390572,4,1,1.7320508075688772,0,1,Dresses
11393,3.332204510175204,5,1,0.0,1,1,Dresses
11394,3.1354942159291497,3,0,4.242640687119285,0,1,Dresses
11395,3.4965075614664802,5,1,1.4142135623730951,0,0,Others
11396,3.4965075614664802,2,0,0.0,1,4,Blouses
11397,4.2626798770413155,5,1,3.0,0,1,Dresses
11398,3.9889840465642745,5,1,0.0,1,1,Dresses
11399,3.6635616461296463,5,1,0.0,0,0,Pants
11400,3.367295829986474,5,1,0.0,1,1,Dresses
11401,4.23410650459726,5,1,1.4142135623730951,0,1,Dresses
11402,3.332204510175204,5,1,0.0,1,4,Blouses
11403,3.8066624897703196,5,1,1.0,0,0,Others
11404,3.9512437185814275,5,1,0.0,1,1,Dresses
11405,3.7376696182833684,3,0,0.0,1,4,Others
11406,3.7612001156935624,1,0,2.0,0,5,Others
11407,3.1354942159291497,4,1,3.7416573867739413,1,4,Blouses
11408,3.5263605246161616,5,1,4.242640687119285,1,4,Blouses
11409,3.295836866004329,5,1,0.0,0,3,Others
11410,3.9512437185814275,5,1,2.0,0,1,Dresses
11411,3.6888794541139363,5,1,0.0,1,1,Dresses
11412,3.784189633918261,5,1,0.0,1,0,Others
11413,3.044522437723423,5,1,0.0,0,1,Dresses
11414,4.07753744390572,5,1,1.0,0,0,Pants
11415,4.174387269895637,3,1,1.7320508075688772,0,0,Others
11416,4.04305126783455,3,1,1.4142135623730951,0,1,Dresses
11417,3.828641396489095,3,1,2.0,1,4,Others
11418,3.6635616461296463,5,1,1.4142135623730951,0,1,Dresses
11419,3.6888794541139363,2,0,3.1622776601683795,0,5,Others
11420,3.5553480614894135,4,1,3.0,0,0,Others
11423,3.258096538021482,5,1,0.0,0,1,Dresses
11424,3.912023005428146,5,1,1.0,0,1,Dresses
11426,4.174387269895637,4,1,0.0,1,4,Knits
11427,3.6888794541139363,1,0,1.4142135623730951,0,4,Blouses
11429,3.6109179126442243,4,1,1.0,0,0,Others
11431,3.7612001156935624,5,1,1.0,1,4,Others
11432,3.784189633918261,5,1,4.358898943540674,1,1,Dresses
11433,4.007333185232471,5,1,2.23606797749979,1,4,Knits
11434,3.9512437185814275,5,1,0.0,1,4,Knits
11435,3.1780538303479458,5,1,1.0,1,4,Knits
11436,3.6635616461296463,4,1,1.7320508075688772,0,1,Dresses
11437,3.828641396489095,5,1,2.8284271247461903,1,4,Knits
11438,3.828641396489095,3,0,5.830951894845301,0,4,Knits
11439,3.367295829986474,3,0,1.7320508075688772,0,4,Knits
11442,4.02535169073515,3,0,2.23606797749979,0,4,Blouses
11443,3.4965075614664802,2,0,0.0,0,1,Dresses
11444,3.713572066704308,4,1,1.4142135623730951,0,4,Knits
11445,3.367295829986474,4,1,1.7320508075688772,0,4,Knits
11446,3.871201010907891,5,1,1.0,0,4,Knits
11447,3.970291913552122,3,1,0.0,0,0,Others
11449,3.7612001156935624,5,1,0.0,0,4,Knits
11450,3.4339872044851463,4,1,3.605551275463989,0,4,Knits
11451,3.4965075614664802,3,0,0.0,0,1,Dresses
11453,3.828641396489095,4,1,1.7320508075688772,0,4,Knits
11454,4.2626798770413155,5,1,4.0,0,4,Knits
11455,3.8918202981106265,5,1,0.0,0,4,Knits
11456,3.4657359027997265,3,1,2.23606797749979,2,2,Others
11457,3.1780538303479458,4,1,0.0,0,0,Pants
11458,3.7376696182833684,5,1,2.0,0,4,Knits
11459,4.0943445622221,5,1,1.7320508075688772,0,4,Knits
11460,3.912023005428146,5,1,3.1622776601683795,0,4,Knits
11461,4.143134726391533,5,1,1.7320508075688772,0,1,Dresses
11462,4.110873864173311,5,1,0.0,0,1,Dresses
11464,3.5263605246161616,5,1,1.0,0,4,Knits
11465,3.784189633918261,4,1,2.0,0,1,Dresses
11466,3.6888794541139363,5,1,0.0,1,0,Others
11467,3.784189633918261,1,0,2.23606797749979,1,4,Others
11469,3.4657359027997265,5,1,0.0,1,0,Others
11470,3.258096538021482,5,1,0.0,1,0,Others
11472,4.127134385045092,3,0,5.477225575051661,1,4,Others
11473,4.204692619390966,5,1,1.0,1,0,Others
11474,3.4965075614664802,5,1,1.0,0,4,Blouses
11475,3.4965075614664802,3,0,1.0,0,4,Knits
11476,4.04305126783455,4,1,1.0,1,0,Others
11479,4.174387269895637,4,1,0.0,0,4,Knits
11482,4.007333185232471,4,1,1.0,0,4,Knits
11484,4.0943445622221,5,1,0.0,0,4,Knits
11485,4.04305126783455,5,1,1.0,0,4,Blouses
11486,3.9512437185814275,5,1,1.4142135623730951,0,4,Sweaters
11487,3.5263605246161616,4,1,0.0,0,4,Knits
11488,3.58351893845611,5,1,0.0,1,0,Others
11490,4.0943445622221,3,0,0.0,0,4,Knits
11491,3.58351893845611,4,1,0.0,0,4,Knits
11492,3.6888794541139363,4,1,1.4142135623730951,0,4,Knits
11493,3.9889840465642745,5,1,0.0,0,1,Dresses
11494,4.007333185232471,5,1,2.0,0,4,Knits
11495,3.7376696182833684,5,1,3.872983346207417,0,1,Dresses
11496,3.871201010907891,3,0,0.0,0,4,Knits
11497,4.04305126783455,5,1,0.0,0,4,Sweaters
11498,4.30406509320417,4,1,1.7320508075688772,1,4,Knits
11499,3.8501476017100584,2,0,0.0,0,4,Sweaters
11500,3.58351893845611,5,1,0.0,1,1,Dresses
11502,3.871201010907891,1,0,1.7320508075688772,0,4,Sweaters
11503,3.5263605246161616,5,1,1.4142135623730951,1,1,Dresses
11504,3.5263605246161616,3,1,1.0,1,4,Knits
11505,3.1354942159291497,3,0,1.4142135623730951,0,4,Sweaters
11506,4.0943445622221,5,1,0.0,0,4,Sweaters
11507,3.332204510175204,5,1,1.0,0,4,Sweaters
11508,3.367295829986474,4,1,0.0,1,1,Dresses
11509,3.295836866004329,5,1,0.0,0,4,Sweaters
11510,3.828641396489095,4,1,0.0,0,4,Sweaters
11511,3.58351893845611,4,1,0.0,1,1,Dresses
11512,3.4965075614664802,5,1,0.0,1,1,Dresses
11514,3.6375861597263857,3,0,3.872983346207417,1,0,Pants
11515,3.044522437723423,5,1,0.0,1,1,Dresses
11516,3.871201010907891,4,1,0.0,0,4,Sweaters
11517,4.189654742026425,3,0,1.0,1,4,Knits
11518,3.044522437723423,5,1,0.0,1,0,Pants
11519,3.091042453358316,3,1,1.0,0,3,Others
11520,3.970291913552122,4,1,1.4142135623730951,0,4,Sweaters
11521,3.258096538021482,5,1,0.0,2,2,Others
11522,3.4965075614664802,5,1,2.6457513110645907,0,4,Sweaters
11523,4.007333185232471,3,0,2.6457513110645907,0,3,Others
11524,3.9512437185814275,5,1,1.0,0,4,Sweaters
11525,3.871201010907891,3,0,0.0,0,4,Sweaters
11527,3.6635616461296463,5,1,1.4142135623730951,0,4,Sweaters
11528,3.6888794541139363,5,1,1.4142135623730951,0,3,Others
11529,3.5553480614894135,2,0,0.0,1,4,Knits
11530,3.6109179126442243,5,1,0.0,1,4,Knits
11531,3.8918202981106265,4,1,1.0,0,4,Sweaters
11532,3.258096538021482,5,1,3.1622776601683795,0,4,Sweaters
11534,3.7612001156935624,4,1,0.0,0,4,Knits
11535,4.174387269895637,5,1,0.0,0,4,Knits
11536,3.5553480614894135,5,1,1.0,0,4,Sweaters
11537,3.8066624897703196,4,0,0.0,0,4,Knits
11538,3.367295829986474,5,1,1.0,1,2,Others
11540,3.4657359027997265,4,1,1.4142135623730951,1,4,Knits
11542,3.6635616461296463,4,1,1.4142135623730951,0,0,Others
11543,3.6635616461296463,5,1,0.0,0,0,Others
11544,3.871201010907891,3,0,0.0,0,4,Knits
11546,4.0943445622221,2,0,2.23606797749979,1,0,Others
11547,3.6635616461296463,5,1,0.0,1,2,Others
11548,3.6375861597263857,5,1,3.1622776601683795,0,4,Sweaters
11549,4.110873864173311,5,1,1.4142135623730951,1,4,Knits
11550,3.9889840465642745,5,1,0.0,0,4,Knits
11551,3.6109179126442243,4,1,0.0,0,4,Knits
11552,3.091042453358316,5,1,1.4142135623730951,0,3,Others
11553,3.6109179126442243,2,0,1.4142135623730951,0,4,Knits
11554,3.1780538303479458,5,1,0.0,1,2,Others
11555,3.367295829986474,3,0,1.7320508075688772,0,4,Knits
